seller_id,entry_source_em,profit_estimate,value_em,fees_paid,membership_paid
34375536,16,-0.11,0,0,0
34376616,16,0,0,0,0
34377529,16,0,0,0,0
34378316,16,0,0,0,0
34380472,16,0,0,0,0
34381140,16,5.83,0,7.16,0
34388107,16,-3.49,0,0,0
34396809,16,1.74,0,5.08,0
34397506,16,-0.4,0,0,0
34403948,16,-0.09,0,0,0
34404664,16,4.79,0,4.85,0
34407050,16,0,0,0,0
34411132,16,0,0,0,0
34423572,16,2.71,0,3.41,0
34431481,16,0,0,0,0
34431625,16,0,0,0,0
34431707,16,0,0,0,0
34431872,16,0,0,0,0
34432637,16,0,0,0,0
34433049,16,0,0,0,0
34433369,16,-0.28,0,0,0
34436427,16,-0.03,0,0,0
34444905,16,-0.17,0,0,0
34445119,16,0,0,0,0
34448370,16,0,0,0,0
34452423,16,-0.05,0,0,0
34453398,16,-0.01,0,0,0
34455483,16,0,0,0,0
34460910,16,14.69,0,41.26,0
34461963,16,-0.44,0,0,0
34474461,16,-20.94,0,0,0
34480974,16,-22.03,0,0,0
34485915,16,0,0,0,0
34486655,16,0,0,0,0
34490133,16,0,0,0,0
34494734,16,0,0,0,0
34502142,16,0,0,0,0
34507601,16,-1.5,0,0,0
34516335,16,-35.04,0,0,0
34520909,16,15.53,1,19.23,0
34522734,16,0,0,0,0
34526137,16,-0.34,0,0,0
34535987,16,0,0,0,0
34539481,16,-0.09,0,0,0
34539546,16,0,0,0,0
34539559,16,0,0,0,0
34544148,16,0,0,0,0
34548266,16,0,0,0,0
34549929,16,2.4,0,10.37,0
34554496,16,1.12,0,0,0
34555571,16,0,0,0,0
34562009,16,0,0,0,0
34564448,16,4.9,0,4.9,0
34568446,16,113.56,1,178.92,0
34569580,16,158.42,0,130.08,120
34569624,16,0,0,0,0
34570715,16,-0.08,0,0,0
34572734,16,-0.06,0,0,0
34581343,16,10.28,0,11.65,0
34588899,16,-0.15,0,0,0
34589173,16,-0.02,0,0,0
34594530,16,0,0,0,0
34594644,16,0,0,0,0
34607199,16,0,0,0,0
34609868,16,0,0,0,0
34612137,16,1.84,2,0,0
34614966,16,-0.67,0,0,0
34625103,16,-0.08,0,0,0
34626095,16,0,0,0,0
34626582,16,0,2,0,0
34629077,16,-3.84,0,0,0
34631961,16,0,0,0,0
34633903,16,0,0,0,0
34634011,16,459.99,2,1597.33,0
34634766,16,0,0,0,0
34641932,16,169.65,1,133.84,40
34644733,16,0,0,0,0
34647209,16,0,0,0,0
34654847,16,-0.12,0,0,0
34661029,16,-0.43,0,0,0
34668011,16,0,0,0,0
34675227,16,0,0,0,0
34684053,16,0,0,0,0
34688622,16,9.56,0,10.36,0
34694120,16,-0.02,0,0,0
34705938,16,-30.69,0,7.7,0
34706336,16,0,0,0,0
34706486,16,0,0,0,0
34707224,16,29.91,0,33.8,0
34707928,16,0,0,0,0
34709166,16,-0.37,0,0,0
34709984,16,0,0,0,0
34710895,16,-0.14,0,0,0
34711684,16,0,0,0,0
34723202,16,-0.01,0,0,0
34725760,16,-0.66,0,0,0
34726217,16,-0.16,0,0,0
34732428,16,0,0,0,0
34743181,16,0,0,0,0
34748615,16,0,0,0,0
34751437,16,0,0,0,0
34751544,16,0,0,0,0
34769170,16,0,0,0,0
34772149,16,0,0,0,0
34773244,16,10.06,0,8.49,0
34774865,16,0,0,0,0
34775049,16,80,0,0,80
34776596,16,0,0,0,0
34786607,16,0,0,0,0
34791531,16,0,0,0,0
34794284,16,0,0,0,0
34806525,16,0,0,0,0
34806723,16,-16.47,2,0,0
34807007,16,-0.01,0,0,0
34808508,16,0,0,0,0
34808710,16,6.34,0,6.45,0
34808936,16,0,0,0,0
34813145,16,0,0,0,0
34813311,16,-0.03,0,0,0
34813943,16,0,0,0,0
34824658,16,0,0,0,0
34826434,16,0,0,0,0
34831502,16,-0.43,0,0,0
34832711,16,0,0,0,0
34838118,16,0,0,0,0
34840321,16,-4.31,0,0,0
34847905,16,0,0,0,0
34848090,16,0,0,0,0
34849796,16,0,0,0,0
34851010,16,0,0,0,0
34851554,16,-179.97,3,48.02,0
34852153,16,0,0,0,0
34852615,16,-0.25,0,0,0
34854061,16,158.05,0,45.18,120
34856163,16,0,0,0,0
34858016,16,0,0,0,0
34862041,16,0,0,0,0
34863501,16,0,0,0,0
34868016,16,0,0,0,0
34868340,16,0,0,0,0
34869354,16,0,0,0,0
34869362,16,0,0,0,0
34871160,16,0,0,0,0
34872747,16,-0.95,0,0,0
34875252,16,0,0,0,0
34876167,16,0,0,0,0
34881076,16,0,0,0,0
34881539,16,0,0,0,0
34886317,16,0,0,0,0
34886832,16,-1.28,0,0,0
34887924,16,-0.01,0,0,0
34888172,16,0,0,0,0
34892587,16,-0.18,0,0,0
34901603,16,75.63,0,0,80
34906298,16,0,0,0,0
34907628,16,0,0,0,0
34912791,16,0,0,0,0
34919983,16,0,0,0,0
34925541,16,0,0,0,0
34927197,16,0,0,0,0
34929940,16,0,0,0,0
34938522,16,0,0,0,0
34943193,16,0,0,0,0
34944914,16,0,0,0,0
34946641,16,3.69,0,4.5,0
34955383,16,0,0,0,0
34960505,16,-0.24,0,0,0
34964162,16,0,0,0,0
34967314,16,0,0,0,0
34970934,16,-1.1,0,0,0
34976440,16,0,0,0,0
34984853,16,114.03,1,206.04,0
34987841,16,0,0,0,0
34992495,16,80.43,0,43.79,40
34992682,16,-0.42,0,0,0
34993826,16,-0.16,0,0,0
34994193,16,-0.85,0,0,0
34994304,16,0,0,0,0
35005373,16,10.22,0,10.6,0
35005596,16,0,0,0,0
35006060,16,-20.53,0,0,40
35011318,16,-0.05,0,0,0
35015137,16,-0.07,0,0,0
35019448,16,-0.01,0,0,0
35026409,16,-1.67,0,0,0
35027821,16,19.41,0,13.78,0
35035581,16,-0.04,0,0,0
35042740,16,0,0,0,0
35042853,16,39.85,0,0,40
35055178,16,-0.07,0,0,0
35059455,16,0,0,0,0
35062337,16,-0.81,0,0,0
35063675,16,-0.46,0,0,0
35068557,16,0,0,0,0
35069143,16,0,0,0,0
35069647,16,7,0,7.2,0
35071319,16,0,0,0,0
35071424,16,-9.17,0,0,0
35072465,16,-0.01,0,0,0
35074715,16,-0.28,0,0,0
35078632,16,-0.58,0,0,0
35078644,16,0,0,0,0
35085487,16,303.31,1,336.33,0
35090008,16,-0.29,0,0,0
35094328,16,0,0,0,0
35094555,16,0,0,0,0
35095764,16,-0.08,0,0,0
35100120,16,-3.9,0,0,0
35102581,16,-0.09,0,0,0
35103932,16,-0.36,0,0,0
35109994,16,0,0,0,0
35111498,16,0,0,0,0
35113581,16,0,0,0,0
35128694,16,6.97,0,6.6,0
35130151,16,0,0,0,0
35143131,16,144.67,1,10.9,140
35145482,16,-0.41,0,0,0
35157225,16,0,0,0,0
35160421,16,0,0,0,0
35161868,16,0,2,0,0
35165900,16,-0.01,0,0,0
35168304,16,0,0,0,0
35168905,16,-0.41,0,0,0
35170440,16,0,0,0,0
35175666,16,0,0,0,0
35178436,16,0,0,0,0
35179296,16,1.59,2,5.58,0
35182103,16,-0.08,0,0,0
35184074,16,-2.13,0,0,0
35186473,16,14.14,0,12.88,0
35191925,16,-5.76,1,72.78,0
35199713,16,8.41,0,6.48,0
35200462,16,-0.1,0,0,0
35203617,16,13.6,0,15.08,0
35206242,16,-0.18,0,0,0
35213175,16,0,0,0,0
35214746,16,0,0,0,0
35215532,16,35.71,0,31.85,0
35221551,16,-0.06,0,0,0
35228498,16,1.7,0,0,0
35229284,16,0,0,0,0
35235829,16,-0.14,0,0,0
35236515,16,0,0,0,0
35244017,16,0,0,0,0
35251503,16,-0.08,0,0,0
35251820,16,0,0,0,0
35257636,16,-0.09,0,0,0
35257641,16,0,0,0,0
35269568,16,-0.01,0,0,0
35271305,16,0,0,0,0
35271656,16,237.73,1,77.16,210
35275198,16,0,0,0,0
35275217,16,-0.26,0,0,0
35282965,16,40,0,0,40
35286345,16,0,0,0,0
35300343,16,-1.47,0,0,0
35303377,16,-0.46,0,0,0
35303706,16,-7.82,0,0,0
35308235,16,4.44,0,4.87,0
35312497,16,0,0,0,0
35313181,16,178.65,0,0,180
35315147,16,0,0,0,0
35320101,16,2.31,0,0,0
35328811,16,18.88,1,23.53,0
35330469,16,0,0,0,0
35332929,16,-0.19,0,0,0
35339200,16,-0.11,0,0,0
35340055,16,-0.24,0,0,0
35340306,16,0,0,0,0
35342698,16,0,0,0,0
35343770,16,67.74,0,0,70
35359162,16,0,0,0,0
35359857,16,8.2,0,5.75,0
35360935,16,0,0,0,0
35366530,16,-0.05,0,0,0
35367193,16,0,0,0,0
35369369,16,47.8,1,8.78,40
35383420,16,0,0,0,0
35388103,16,0,0,0,0
35389025,16,0,0,0,0
35393087,16,0,0,0,0
35396493,16,0,0,0,0
35397305,16,0,0,0,0
35403530,16,16.59,0,21.86,0
35411331,16,0,0,0,0
35416953,16,0,0,0,0
35418939,16,0,0,0,0
35423850,16,0,0,0,0
35424374,16,5.35,0,6.91,0
35428983,16,-0.34,0,0,0
35434675,16,11.64,0,17.1,0
35447194,16,0,0,0,0
35447413,16,0,0,0,0
35450493,16,0,0,0,0
35452085,16,0,0,0,0
35452498,16,0,0,0,0
35456036,16,0,0,0,0
35456331,16,-3.54,0,0,0
35458605,16,-0.01,0,0,0
35462531,16,1193.89,2,1783.62,0
35464207,16,-0.02,0,0,0
35465273,16,-1.65,0,0,0
35469143,16,0,0,0,0
35470686,16,-0.04,0,0,0
35470942,16,0,0,0,0
35471124,16,16.97,0,22.05,0
35474737,16,-0.18,0,0,0
35475759,16,0,0,0,0
35477869,16,-0.81,0,0,0
35484293,16,-0.22,0,0,0
35485664,16,0,0,0,0
35486794,16,-1.16,0,0,0
35488311,16,0,0,0,0
35489949,16,39.98,0,0,40
35493352,16,-0.11,0,0,0
35494036,16,-0.36,0,0,0
35500136,16,0,0,0,0
35500529,16,0,0,0,0
35503429,16,-0.03,0,0,0
35505027,16,-0.01,0,0,0
35506122,16,0,0,0,0
35506538,16,210,0,0,210
35508171,16,-8.99,0,0,0
35509297,16,0,0,0,0
35511269,16,0,0,0,0
35511671,16,0,0,0,0
35516602,16,-0.01,0,0,0
35522892,16,18.91,1,21.37,0
35523397,16,418.45,1,85.61,400
35524646,16,5.85,0,8.07,0
35533269,16,-0.33,0,0,0
35534909,16,0,2,0,0
35535277,16,-0.81,0,0,0
35541935,16,0,0,0,0
35545227,16,-0.01,0,0,0
35552802,16,-7.15,0,0,0
35558853,16,0,0,0,0
35558984,16,-0.05,0,0,0
35561164,16,0,0,0,0
35562855,16,0,0,0,0
35575409,16,-0.32,0,0,0
35578619,16,-0.06,0,0,0
35583668,16,0,0,0,0
35589095,16,-1.09,0,0,0
35591923,16,0,0,0,0
35594161,16,19,0,24.05,0
35601612,16,0,0,0,0
35608077,16,-0.14,0,0,0
35610102,16,127.21,1,77.71,70
35615910,16,-0.06,0,0,0
35619974,16,0,0,0,0
35620402,16,0,0,0,0
35625261,16,0,0,0,0
35625512,16,5.52,1,6.91,0
35630102,16,-0.04,0,0,0
35635109,16,0,0,0,0
35638371,16,0,0,0,0
35639707,16,0,0,0,0
35640567,16,0,0,0,0
35642951,16,0,0,0,0
35644554,16,0,0,0,0
35645020,16,0,0,0,0
35645570,16,-1.19,0,0,0
35647174,16,-0.07,0,0,0
35647892,16,-0.03,0,0,0
35649624,16,0.45,0,4.01,0
35650501,16,-1.04,0,0,0
35658243,16,0,0,0,0
35659281,16,-0.15,0,0,0
35663127,16,0,0,0,0
35664893,16,0,0,0,0
35670505,16,0,0,0,0
35671885,16,-0.32,0,0,0
35677044,16,-2.41,0,0,0
35677139,16,0,0,0,0
35677653,16,-0.09,0,0,0
35678067,16,0,0,0,0
35678218,16,-0.02,0,0,0
35679002,16,0,0,0,0
35680190,16,-0.16,0,0,0
35682390,16,-0.32,0,0,0
35683392,16,0,0,0,0
35686445,16,0,0,0,0
35687062,16,-15.59,1,45.99,0
35687510,16,-0.01,0,0,0
35688208,16,0,0,0,0
35692173,16,0,0,0,0
35693352,16,-6.58,1,4.47,0
35694092,16,0,0,0,0
35696283,16,9.31,1,4.33,0
35696382,16,8.24,1,14.35,0
35705978,16,-0.09,0,0,0
35706716,16,0,0,0,0
35708331,16,-0.9,0,0,0
35708345,16,-4.97,0,0,0
35723291,16,-20.24,1,11.24,0
35723709,16,6.13,1,7.56,0
35723984,16,-0.07,0,0,0
35753328,16,0,0,0,0
35762291,16,0,0,0,0
35765111,16,0,0,0,0
35766347,16,0,0,0,0
35778023,16,0,0,0,0
35796394,16,4.1,0,4.3,0
35855444,16,0,0,0,0
35869204,16,0,0,0,0
35910855,16,6.36,0,4.95,0
35914513,16,264.12,3,28.79,290
35949891,16,0,0,0,0
35951495,16,0,0,0,0
35958206,16,-0.45,0,0,0
35993444,16,82.14,2,23.4,140
35997290,16,-0.09,0,0,0
36009952,16,0,0,0,0
36010353,16,0,0,0,0
36010881,16,-75.38,0,0,0
36011575,16,30.17,0,45,0
36013664,16,-0.05,0,0,0
36015549,16,19.57,2,33.06,0
36019880,16,7.09,1,13.73,0
36024863,16,0,0,0,0
36025768,16,0,0,0,0
36037611,16,-0.36,0,0,0
36038034,16,0,0,0,0
36047564,16,-3.48,0,0,0
36052544,16,-1.41,0,0,0
36053103,16,-0.59,0,0,0
36053241,16,-0.02,0,0,0
36053313,16,0,0,0,0
36058659,16,0,0,0,0
36060845,16,-0.44,0,0,0
36064027,16,0,0,0,0
36065579,16,0,0,0,0
36079002,16,0,0,0,0
36087861,16,-1.48,0,0,0
36092139,16,42.61,1,9.17,40
36095902,16,0,0,0,0
36100369,16,0,0,0,0
36102696,16,0,0,0,0
36104639,16,0,0,0,0
36104954,16,-0.24,0,0,0
36112706,16,314.4,2,33.07,290
36113287,16,-0.06,0,0,0
36116892,16,-0.01,0,0,0
36118939,16,0,0,0,0
36119664,16,0,0,0,0
36123294,16,0,0,0,0
36123688,16,-0.05,0,0,0
36129682,16,69.78,0,0,70
36145206,16,0,0,0,0
36148131,16,7.04,1,7.04,0
36148305,16,-3.19,0,0,0
36158553,16,290,0,0,290
36161423,16,0,0,0,0
36165078,16,0,0,0,0
36166864,16,-0.76,0,0,0
36168291,16,0,0,0,0
36170603,16,-0.21,0,0,0
36173464,16,0,0,0,0
36179110,16,0,0,0,0
36189312,16,-3.3,0,0,0
36198467,16,114.6,1,10.98,140
36204163,16,15.18,1,19.73,0
36205255,16,0,0,0,0
36206157,16,0,0,0,0
36208315,16,0,0,0,0
36212131,16,0,0,0,0
36213950,16,0,0,0,0
36220942,16,-0.9,0,0,0
36225431,16,0,0,0,0
36228448,16,-0.01,0,0,0
36228757,16,40,0,0,40
36229632,16,0,0,0,0
36230715,16,0,0,0,0
36231046,16,0,0,0,0
36231281,16,0,0,0,0
36231454,16,0,0,0,0
36231772,16,0,0,0,0
36236312,16,0,0,0,0
36236940,16,0,0,0,0
36242563,16,-1.23,1,0,0
36245661,16,0,0,0,0
36246700,16,-7.44,0,0,0
36249064,16,14.87,1,64.46,300
36249861,16,0,0,0,0
36250374,16,-0.95,0,0,0
36252716,16,-15.59,2,14.16,0
36254718,16,0,0,0,0
36255570,16,0,0,0,0
36258050,16,-37.52,1,34.49,0
36258720,16,0,0,0,0
36264079,16,0,0,0,0
36271159,16,0,0,0,0
36271233,16,0,0,0,0
36273654,16,-0.03,0,0,0
36274271,16,0,0,0,0
36274280,16,0,0,0,0
36275108,16,0,0,0,0
36276600,16,-0.03,0,0,0
36283216,16,0,0,0,0
36286336,16,0,0,0,0
36287077,16,0,0,0,0
36288326,16,0,0,0,0
36289166,16,0,0,0,0
36289653,16,0,0,0,0
36301329,16,0,0,0,0
36302972,16,0,0,0,0
36303222,16,-0.03,0,0,0
36307830,16,0,0,0,0
36308735,16,0,0,0,0
36310108,16,-0.01,0,0,0
36311518,16,-0.02,0,0,0
36314417,16,0,0,0,0
36315567,16,-0.12,0,0,0
36316949,16,-2.1,0,0,0
36317802,16,-0.05,0,0,0
36318429,16,0,0,0,0
36328629,16,5.92,0,5.99,0
36329124,16,0,0,0,0
36332566,16,0,0,0,0
36334548,16,-0.03,0,0,0
36338310,16,0,0,0,0
36339644,16,0,0,0,0
36346486,16,0,0,0,0
36349460,16,0,0,0,0
36355677,16,-0.05,0,0,0
36358942,16,-0.07,0,0,0
36361393,16,0,0,0,0
36361477,16,0,0,0,0
36363162,16,0,0,0,0
36369173,16,0,0,0,0
36369867,16,275.99,0,0,290
36370272,16,0,0,0,0
36373594,16,-0.05,0,0,0
36374960,16,-0.36,0,0,0
36375071,16,0,0,0,0
36377679,16,0,0,0,0
36377724,16,-0.24,0,0,0
36383363,16,-0.18,0,0,0
36394274,16,0,0,0,0
36394328,16,0,0,0,0
36399842,16,0,0,0,0
36400151,16,0,0,0,0
36401029,16,-0.08,0,0,0
36402956,16,-0.06,0,0,0
36404535,16,0,0,0,0
36410726,16,0,0,0,0
36412542,16,0,0,0,0
36412854,16,0,0,0,0
36413496,16,-0.11,0,0,0
36418487,16,0,0,0,0
36425926,16,0,0,0,0
36427233,16,0,0,0,0
36434587,16,-0.01,0,0,0
36436811,16,-0.03,0,0,0
36438074,16,40,0,0,40
36439640,16,0,0,0,0
36446708,16,-3.79,1,0,0
36450616,16,0,0,0,0
36451790,16,0,0,0,0
36467424,16,0,0,0,0
36469225,16,0,0,0,0
36469634,16,0,0,0,0
36470625,16,-0.03,0,0,0
36471209,16,-0.08,0,0,0
36471863,16,-1.02,1,15,0
36472516,16,0,0,0,0
36473174,16,0,0,0,0
36473405,16,0,0,0,0
36482373,16,0,0,0,0
36485222,16,0,0,0,0
36486819,16,-0.35,0,0,0
36487955,16,-0.03,0,0,0
36497546,16,0,0,0,0
36500240,16,0,0,0,0
36501468,16,-0.27,0,0,0
36504797,16,-0.36,0,0,0
36511794,16,0,0,0,0
36514215,16,-1.32,0,0,0
36519776,16,0,0,0,0
36522338,16,0,0,0,0
36526240,16,39.9,0,0,40
36531795,16,-1.16,0,0,0
36541433,16,-1.63,0,0,0
36542463,16,0,0,0,0
36543579,16,-0.8,0,0,0
36549789,16,0,0,0,0
36555363,16,0,0,0,0
36561463,16,-0.23,0,0,0
36561767,16,0,0,0,0
36562659,16,0,0,0,0
36565104,16,0,0,0,0
36568850,16,0,0,0,0
36574549,16,0,0,0,0
36578124,16,0,0,0,0
36580662,16,0,0,0,0
36581539,16,-4.23,2,0,0
36582721,16,0,0,0,0
36584373,16,0,0,0,0
36585201,16,0,0,0,0
36586053,16,0,0,0,0
36586080,16,0,0,0,0
36594527,16,-0.4,0,0,0
36596475,16,-0.01,0,0,0
36601111,16,0,0,0,0
36601206,16,-0.16,0,0,0
36602538,16,0,0,0,0
36602610,16,-0.03,0,0,0
36604346,16,0,0,0,0
36614613,16,0,0,0,0
36615335,16,-3.68,0,0,0
36615909,16,0,0,0,0
36616382,16,0,0,0,0
36623415,16,0,0,0,0
36628528,16,0,0,0,0
36629148,16,0,0,0,0
36631353,16,0,0,0,0
36632941,16,1.77,1,4.28,0
36633052,16,39.98,0,0,40
36633079,16,0,0,0,0
36633924,16,0,0,0,0
36634169,16,-0.26,0,0,0
36634186,16,2.13,0,0,0
36634268,16,0,0,0,0
36638632,16,0,0,0,0
36643444,16,0,0,0,0
36643479,16,0,0,0,0
36647097,16,0,0,0,0
36647304,16,-0.02,0,0,0
36651178,16,40,0,0,40
36654550,16,0,0,0,0
36657216,16,0,0,0,0
36660913,16,-0.04,0,0,0
36663870,16,0,0,0,0
36664496,16,0,0,0,0
36664656,16,0,0,0,0
36665045,16,0,0,0,0
36666074,16,0,0,0,0
36666789,16,0,0,0,0
36671364,16,-2.55,0,0,0
36676460,16,-0.01,0,0,0
36677472,16,0,0,0,0
36683124,16,0,0,0,0
36684061,16,-0.1,0,0,0
36684152,16,0,0,0,0
36690432,16,0,0,0,0
36692450,16,0,0,0,0
36694458,16,-0.09,0,0,0
36695773,16,0,0,0,0
36696498,16,0,0,0,0
36696812,16,0,0,0,0
36704722,16,290,0,0,290
36707972,16,0,0,0,0
36712890,16,0,0,0,0
36713426,16,0,0,0,0
36719255,16,-0.13,0,0,0
36726194,16,0,0,0,0
36726437,16,0,0,0,0
36726791,16,0,0,0,0
36731352,16,0,0,0,0
36737261,16,0,0,0,0
36738420,16,0,0,0,0
36740374,16,0,0,0,0
36746129,16,0,0,0,0
36746947,16,0,0,0,0
36748199,16,0,0,0,0
36751682,16,-0.18,0,0,0
36757787,16,0,0,0,0
36760074,16,0,0,0,0
36762557,16,0,0,0,0
36768553,16,0,0,0,0
36771654,16,0,0,0,0
36773288,16,-14.06,2,0,0
36776422,16,0,0,0,0
36776636,16,0,0,0,0
36779987,16,0,0,0,0
36781127,16,-0.01,0,0,0
36782953,16,-3.76,0,0,0
36783938,16,0,0,0,0
36790457,16,0,0,0,0
36792029,16,0,0,0,0
36792265,16,0,0,0,0
36793256,16,0,0,0,0
36795208,16,0,0,0,0
36796993,16,0,0,0,0
36797192,16,0,0,0,0
36798012,16,0,0,0,0
36799445,16,0,0,0,0
36799559,16,0,0,0,0
36807175,16,-0.54,0,0,0
36808150,16,0,0,0,0
36809295,16,0,0,0,0
36811429,16,0,0,0,0
36812267,16,0,0,0,0
36824342,16,0,0,0,0
36826615,16,0,0,0,0
36827453,16,0,0,0,0
36834328,16,0,0,0,0
36844507,16,0,0,0,0
36844807,16,0,0,0,0
36847454,16,0,0,0,0
36847710,16,0,0,0,0
36849229,16,0,0,0,0
36850105,16,0,0,0,0
36854388,16,0,0,0,0
36854726,16,0,0,0,0
36855449,16,0,0,0,0
36863469,16,0,0,0,0
36864940,16,0,0,0,0
36865169,16,0,0,0,0
36868000,16,0,0,0,0
36870299,16,0,0,0,0
36873903,16,0,0,0,0
36874681,16,0,0,0,0
36878896,16,0,0,0,0
36886801,16,0,0,0,0
36891376,16,0,0,0,0
36892005,16,0,0,0,0
36892827,16,0,0,0,0
36903541,16,0,0,0,0
36910269,16,0,0,0,0
36910830,16,0,0,0,0
36925203,16,0,0,0,0
36929324,16,0,0,0,0
36930496,16,0,0,0,0
36936873,16,0,0,0,0
36944280,16,0,0,0,0
36946083,16,0,0,0,0
36946655,16,0,0,0,0
34182550,6,0,0,0,0
33513116,6,-0.04,0,0,0
33072834,6,1.38,0,1.98,0
34029525,6,0,0,0,0
33915269,6,0,0,0,0
33056920,6,-0.2,0,0,0
34072483,6,13.97,0,14.7,0
33984356,6,0,0,0,0
33364529,6,-0.7,0,0,0
33878937,6,-0.13,0,0,0
33150444,6,3.55,0,4.31,0
34250580,6,0,0,0,0
31094981,6,41.19,0,53.21,0
33769688,6,0,0,0,0
