id,amount,sold_on,fvf,source_em
53534437,114.5,4/20/18 15:02,7.63,3
53535081,68.8,4/20/18 16:21,2.41,0
53535908,65.6,4/21/18 1:08,4.31,8
53536580,168.45,4/20/18 17:46,9.85,8
53537570,74.7,4/20/18 19:29,4.98,8
53543871,36.99,4/21/18 6:30,4.81,8
53544307,65.6,4/22/18 17:27,4.61,8
53544944,72,4/23/18 4:36,4.73,8
53544993,37.5,4/21/18 8:16,1.31,0
53545788,32.8,4/21/18 9:08,1.92,8
53545800,45.99,4/21/18 9:08,4.14,8
53545891,70.05,4/21/18 9:15,3.91,8
53545984,37.5,4/21/18 9:27,2.46,8
53546435,37.35,4/21/18 9:57,2.32,8
53546549,33.4,4/21/18 10:06,1.83,8
53546769,37.35,4/21/18 10:25,2.05,8
53548283,14,4/21/18 12:14,1.16,8
53549057,140.3,4/21/18 13:12,12.63,22
53549407,238.5,4/22/18 8:20,21.47,22
53550136,75,4/21/18 14:42,5,8
53551337,33.4,4/21/18 16:07,1.89,8
53552521,137.7,4/21/18 17:37,7.56,8
53552550,27.8,4/21/18 17:48,1.6,8
53552973,252,4/21/18 18:36,22.68,22
53553011,32.99,4/21/18 18:11,2.97,8
53554650,32.8,4/24/18 6:44,1.95,8
53554861,108.5,4/21/18 20:48,7.62,8
53554964,67.4,4/23/18 7:28,4.31,8
53555028,74.7,4/21/18 20:41,4.64,8
53560841,74.7,4/22/18 6:41,4.64,8
53561876,37.35,4/22/18 8:10,2.18,8
53561982,187.5,4/22/18 8:18,6.56,0
53563975,37.5,4/22/18 10:37,2.46,3
53564526,137.5,4/22/18 11:18,9.28,8
53564795,26.9,4/22/18 11:34,0.94,0
53565172,108.4,4/22/18 12:28,6.93,8
53565373,37.35,4/22/18 12:14,2.62,8
53565745,37.35,4/22/18 12:46,2.29,8
53567802,16.2,4/22/18 14:08,1.6,4
53569346,75,4/22/18 16:05,4.25,8
53571508,37.35,4/22/18 18:21,2.62,8
53571771,32.8,4/22/18 18:38,2.13,8
53572358,74.7,4/22/18 19:15,4.84,8
53578277,37.5,4/23/18 5:45,2.43,8
53578820,42.9,4/23/18 6:32,3.86,22
53578875,182.2,4/23/18 6:46,10.49,8
53579419,33.4,4/23/18 7:26,1.92,8
53579827,37.35,4/23/18 7:53,2.29,8
53580090,141.6,4/23/18 8:13,7.65,8
53580231,37.5,4/23/18 8:25,2.6,8
53580489,75,4/23/18 8:36,4.79,8
53580676,37.35,4/23/18 8:45,2.12,8
53581428,37.5,4/23/18 9:33,2.3,8
53581484,171.3,4/23/18 15:16,10.33,8
53585616,37.5,4/23/18 12:55,2.67,8
53585653,236.5,4/23/18 12:37,16.6,7
53585840,75,4/23/18 13:30,5,8
53585933,70.8,4/23/18 12:48,4.4,8
53586208,37.5,4/23/18 13:14,2.67,8
53586442,37.35,4/23/18 13:19,2.52,8
53586777,12.9,4/23/18 13:30,1.16,16
53587588,32.8,4/23/18 14:29,1.77,8
53587725,37.35,4/23/18 14:56,2.25,8
53588688,27.35,4/23/18 15:36,1.46,8
53589111,32.8,4/23/18 15:55,2.95,22
53590022,75,4/23/18 16:54,2.63,0
53590263,112.5,4/23/18 17:20,7.59,8
53590588,81.09,4/23/18 17:51,2.68,0
53590781,70.05,4/23/18 17:43,6.3,22
53600046,107.5,4/24/18 5:34,6.77,8
53600864,135.55,4/24/18 6:05,8.3,8
53601215,102.95,4/24/18 7:12,6.3,8
53601701,112.05,4/24/18 7:13,6.96,8
53603211,32.8,4/24/18 9:03,2.01,8
53603804,63.75,4/24/18 9:56,4.13,8
53604016,37.95,5/2/18 5:18,2.05,8
53604133,209.5,4/24/18 10:10,12.63,8
53604522,48.62,4/24/18 10:20,3.24,8
53604807,471.9,4/24/18 10:40,25.91,4
53605148,74.7,4/24/18 10:58,4.03,8
53605987,42.9,4/24/18 12:01,2.51,8
53607630,65.6,4/24/18 13:24,4.13,8
53608118,34.99,4/24/18 13:52,4.55,8
53608598,109.2,4/24/18 14:18,7.08,8
53611195,163.7,4/24/18 16:06,11.05,8
53611432,74.7,4/24/18 16:43,2.61,0
53612149,33.95,4/30/18 5:26,1.86,8
53612181,75.9,4/24/18 17:05,5.4,8
53612931,135,4/24/18 18:11,4.73,0
53624021,77.5,4/24/18 22:02,4.19,8
53624036,74.7,4/24/18 22:01,5.31,4
53624151,33.95,4/24/18 22:19,2.41,8
53625477,299.6,4/25/18 0:26,18.61,8
53627895,37.95,4/25/18 5:27,2.36,8
53628146,169.75,5/4/18 6:51,9.47,8
53629485,69.98,4/25/18 8:52,6.3,4
53629969,74.7,4/25/18 8:11,5.31,8
53631621,11.51,4/25/18 9:54,1.4,8
53634516,112.05,4/25/18 13:15,6.05,8
53634687,9.59,4/25/18 13:21,1.31,8
53636736,37.35,4/25/18 15:39,2.59,8
53637262,37.95,4/25/18 16:30,2.29,8
53637656,107.5,4/25/18 16:40,5.81,16
53637941,149.95,4/25/18 17:06,8.64,8
53640024,71.9,4/25/18 19:07,3.88,8
53641295,74.7,4/25/18 20:20,4.57,8
53643029,65.6,4/25/18 22:24,3.6,8
53643657,224.1,4/25/18 23:39,12.71,8
53646050,75.9,4/26/18 4:29,5.05,4
53646597,74.7,4/26/18 12:02,5.11,4
53646775,74.7,4/26/18 5:41,5.31,8
53647933,67.9,5/2/18 8:16,4.16,4
53649286,37.95,4/26/18 8:40,2.49,8
53650667,15.35,4/26/18 10:38,2.04,8
53651450,37.35,4/26/18 12:09,2.32,8
53651547,57.03,4/27/18 5:26,3.29,8
53652611,109.85,4/26/18 12:31,7.51,8
53654612,75.9,4/26/18 13:49,4.78,8
53655728,113.85,4/26/18 15:07,7.79,8
53655729,37.95,4/26/18 15:03,2.05,15
53656202,37.35,4/26/18 15:40,2.42,8
53656380,37.35,4/26/18 15:51,2.59,8
53656716,28.78,4/26/18 16:43,3.83,4
53657125,75.9,4/26/18 16:46,5.33,8
53659395,33.95,4/26/18 19:10,1.96,8
53660813,30.7,4/26/18 22:10,4.32,8
53661477,49.99,4/26/18 21:32,9.5,8
53666712,37.95,4/27/18 4:48,2.53,3
53666954,116,4/27/18 5:13,7.52,8
53667567,977,4/27/18 6:31,41.81,8
53667767,32.8,4/27/18 6:44,1.98,8
53668203,65.6,4/27/18 6:56,4.49,8
53668305,37.95,4/27/18 6:55,2.46,8
53670196,71.9,4/27/18 9:10,4.46,8
53670869,37.35,4/27/18 10:06,2.59,8
53671432,173.75,4/27/18 11:06,10.01,8
53671504,22.06,4/27/18 10:52,2.64,8
53671885,116,4/27/18 11:23,7.52,8
53673383,98.4,4/27/18 12:35,5.76,4
53673648,28.79,4/27/18 13:03,3.56,8
53675128,37.35,4/27/18 14:19,1.31,0
53677113,74.7,4/27/18 15:59,4.5,3
53678963,105.85,4/27/18 16:59,6.1,8
53682797,32.8,4/27/18 19:57,2.95,22
53683271,215,5/1/18 18:14,12.58,8
53686199,37.35,4/27/18 22:59,2.05,8
53690998,151.8,4/28/18 6:33,8.61,8
53692126,279.6,4/28/18 7:56,19.63,8
53692888,169.03,4/28/18 8:49,16.72,
53693071,32.8,4/28/18 9:04,2.15,8
53694654,70.15,4/28/18 10:30,4.48,8
53695389,11.51,4/28/18 11:11,1.44,8
53696610,29.5,4/30/18 17:47,1.99,8
53696650,37.95,5/3/18 12:06,2.05,8
53696666,37.35,4/28/18 12:24,2.55,8
53697298,15.35,4/28/18 13:01,2.3,8
53698853,33.95,4/28/18 14:30,2.29,3
53698902,237.65,4/28/18 14:43,12.83,8
53699200,32.8,4/28/18 14:53,1.83,8
53700073,75.9,4/28/18 15:37,4.92,8
53701189,291.6,4/28/18 16:55,20.73,8
53701692,91.17,4/28/18 17:48,11.61,8
53703398,113.85,4/28/18 19:00,6.35,4
53704399,74.7,4/28/18 19:45,5.04,8
53705511,32.8,4/28/18 20:44,2.24,8
53707327,15.35,4/28/18 22:09,2.19,8
53712882,32.19,4/29/18 5:33,1.13,8
53713628,32.19,4/29/18 6:26,7.63,4
53715395,37.95,4/29/18 8:29,2.53,8
53715425,32.8,4/29/18 8:25,1.98,8
53715890,98.4,4/29/18 8:54,6.2,8
53717159,52.78,4/29/18 10:05,6.52,8
53717923,70.15,4/29/18 10:46,4.29,16
53718872,37.95,4/29/18 11:35,2.36,8
53721616,37.35,4/29/18 14:05,2.62,16
53722429,177.75,4/29/18 14:48,10.4,8
53724083,289.7,4/29/18 16:06,15.9,8
53724197,102.75,4/29/18 16:16,7.03,8
53724707,113.85,4/29/18 16:49,6.66,8
53725013,112.05,4/29/18 16:59,7.46,4
53726303,173.75,4/29/18 18:10,15.64,22
53727352,65.6,4/29/18 18:50,2.3,0
53728541,37.95,4/29/18 19:54,2.12,8
53728546,32.8,4/29/18 19:50,1.92,8
53738752,105.85,4/30/18 5:27,6.57,8
53738783,32.8,4/30/18 5:22,2.01,8
53739300,109.85,4/30/18 6:12,5.93,8
53739437,77.5,4/30/18 6:16,5.44,8
53740641,65.5,4/30/18 7:38,3.77,8
53741125,196.5,5/4/18 5:24,11.14,8
53745504,189.75,4/30/18 10:16,12.13,8
53745855,25.19,4/30/18 10:21,1.65,16
53746157,37.35,4/30/18 10:39,2.25,8
53746699,32.8,4/30/18 11:15,2.1,16
53746997,37.35,4/30/18 11:26,2.32,8
53750224,9.9,4/30/18 14:22,0.61,8
53751414,37.35,4/30/18 16:22,2.22,8
53751465,32.8,4/30/18 15:28,2.27,8
53752250,70.15,4/30/18 16:14,4.67,8
53752419,32.8,4/30/18 16:28,2.24,8
53753387,47.95,4/30/18 17:09,6.38,8
53753787,44.14,4/30/18 17:34,5.7,8
53754228,65.98,4/30/18 17:54,4.16,8
53754562,199,4/30/18 18:08,17.91,22
53754635,37.35,4/30/18 18:12,2.22,8
53754868,75.9,4/30/18 18:19,5.33,3
53756969,32.8,5/1/18 8:22,1.15,0
53757025,37.95,5/1/18 8:22,1.33,0
53757673,227.7,4/30/18 20:54,12.91,8
53766158,65.6,5/1/18 3:55,3.78,8
53766292,32,5/1/18 3:55,9.6,8
53767764,32,5/1/18 5:51,9.6,22
53767899,64,5/1/18 6:00,2.24,0
53768138,186.75,5/1/18 6:15,12.1,8
53768623,74.7,5/1/18 6:56,4.64,8
53768737,23.74,5/1/18 6:56,2.14,8
53769236,308.85,5/1/18 7:47,20.01,8
53769289,37.35,5/1/18 11:06,2.05,8
53769415,223.7,5/1/18 7:46,12.08,8
53769799,196.8,5/1/18 8:15,13.82,8
53770333,32.8,5/1/18 8:36,2.07,8
53770391,37.95,5/1/18 8:36,2.53,8
53770545,32.8,5/1/18 8:47,2.33,8
53771510,50.4,5/1/18 10:34,2.81,4
53772096,37.95,5/1/18 10:38,2.53,8
53773456,34.55,5/1/18 11:37,4.46,8
53774133,70.05,5/1/18 12:17,4.54,8
53774680,37.35,5/1/18 12:49,2.32,8
53775348,18.8,5/1/18 13:25,1.05,4
53775529,32.8,5/1/18 13:38,2.95,22
53776464,32.8,5/1/18 14:21,1.8,8
53776505,75.9,5/1/18 14:40,4.71,8
53777252,32.8,5/1/18 15:14,2.04,8
53778292,77.5,5/1/18 16:07,5.16,8
53778920,19.8,6/27/18 13:26,,
53780146,70.15,5/1/18 17:57,4.04,4
53780410,74.7,5/1/18 18:12,4.3,8
53781360,50,5/1/18 19:01,3.2,8
53781400,529.35,5/2/18 9:22,35.09,8
53781408,37.95,5/1/18 18:55,2.25,4
53782851,11.51,5/1/18 20:13,1.38,8
53783513,44.9,5/1/18 20:56,2.95,8
53787888,25.2,5/2/18 3:28,1.79,8
53792851,37.35,5/2/18 9:00,2.02,8
53792890,14,5/2/18 8:16,1.24,8
53792892,135.65,5/2/18 8:20,9.28,8
53793756,411.2,5/2/18 9:28,28.87,8
53793899,33.95,5/2/18 9:28,2.17,4
53794237,71.9,5/2/18 9:56,4.4,8
53794313,37.95,5/2/18 9:54,2.15,8
53794518,74.7,5/2/18 10:05,5.24,8
53795255,149.4,5/2/18 10:54,8.87,8
53795815,110.85,5/2/18 11:36,7.68,8
53795915,41.24,5/2/18 11:49,5.56,4
53796830,10.9,5/2/18 12:35,0.69,8
53797942,32.8,5/2/18 13:54,1.95,8
53798330,71.9,5/2/18 14:14,4.85,8
53799271,11.51,5/5/18 21:34,1.31,3
53799385,37.95,5/2/18 15:09,2.08,8
53799985,19.8,5/2/18 15:51,0.5,0
53800233,37.35,5/2/18 16:09,2.08,8
53801208,32.8,5/2/18 17:17,1.89,8
53801970,102.75,5/2/18 19:09,6.1,8
53802168,289.5,5/2/18 18:20,17.2,8
53802747,71.9,5/2/18 18:58,4.34,8
53804406,32.8,5/2/18 20:51,1.86,8
53807072,98.4,5/3/18 0:24,5.84,8
53810363,168.15,5/9/18 10:57,11.65,8
53810811,32.8,5/3/18 4:06,2.18,8
53811083,38.99,5/3/18 4:47,3.51,8
53811504,37.35,5/3/18 5:34,1.31,0
53812638,71.8,5/3/18 9:02,4.59,4
53812767,11.98,5/3/18 9:02,1.56,4
53812805,37.35,5/3/18 7:38,2.12,8
53813789,37.35,5/3/18 9:02,2.18,8
53813812,26.24,5/3/18 9:04,2.36,8
53814265,222,5/3/18 9:46,12.99,16
53814890,32.8,5/3/18 10:55,2.33,8
53814898,140.2,5/3/18 10:42,9.97,8
53815095,19.18,5/3/18 11:23,2.73,8
53815348,32.8,5/3/18 11:22,1.92,8
53816183,37.35,5/3/18 12:41,2.39,8
53816550,65.6,5/3/18 13:08,4.19,8
53816670,32.8,5/3/18 13:25,2.3,8
53819302,107.5,5/3/18 14:15,6.58,8
53819933,65.6,5/3/18 14:55,4.61,8
53820040,70.15,5/3/18 15:09,4.8,8
53820651,14.39,5/3/18 15:57,1.91,8
53821672,12.99,5/3/18 17:17,1.69,8
53821722,65,5/3/18 17:26,6.25,8
53821941,41.26,5/3/18 17:49,5.49,8
53822123,71.9,5/3/18 17:52,4.66,4
53822338,9.59,5/3/18 18:07,1.2,8
53825453,41.88,5/3/18 21:24,1.47,8
53827378,65.6,5/3/18 22:18,3.66,3
53830828,67.17,5/4/18 5:17,7.91,8
53830868,131.2,5/4/18 5:17,7.79,8
53830921,65.6,5/4/18 5:17,3.72,8
53832572,15.35,5/4/18 7:48,1.81,8
53832883,65.6,5/4/18 8:12,3.96,8
53832976,52.78,5/4/18 8:16,7.92,8
53833254,70.15,5/4/18 8:40,4.42,8
53833878,32.99,5/4/18 9:14,1.99,8
53834915,32.8,5/4/18 10:25,1.86,8
53835033,37.35,5/4/18 10:36,2.62,8
53835123,77.5,5/4/18 10:43,5.51,8
53835728,107.4,5/4/18 11:26,6.48,8
53836665,143.8,5/4/18 12:36,8.67,8
53837061,65.6,5/4/18 14:09,4.13,4
53837740,72.4,5/4/18 13:49,4.95,8
53839148,42.9,5/4/18 15:24,3.05,8
53839494,151.8,5/4/18 16:09,8.74,8
53840054,42,5/4/18 16:34,3.55,8
53840757,32.8,5/4/18 17:23,2.33,8
53840796,15.35,5/4/18 17:35,1.78,8
53841275,11.51,5/4/18 18:05,1.68,8
53844013,11.51,5/4/18 20:39,0.5,0
53850171,37.95,5/5/18 4:46,2.6,8
53850323,17.91,5/5/18 5:00,1.16,8
53850579,75.9,5/5/18 5:37,4.1,8
53851452,32.8,5/5/18 6:55,2.15,8
53851810,75.9,5/5/18 7:14,4.85,8
53852205,26.9,5/5/18 7:42,1.91,8
53852629,74.7,5/5/18 8:21,4.91,8
53852640,83.74,5/5/18 8:17,7.2,3
53852675,65.6,5/5/18 8:27,4.37,8
53854294,12.47,5/5/18 10:14,1.45,8
53854738,34.55,5/5/18 15:06,4.99,8
53854820,37.35,5/5/18 11:16,2.29,4
53856187,98.4,5/5/18 12:26,5.67,8
53856671,149.95,5/5/18 12:55,8.37,8
53857971,109.85,5/5/18 14:16,7.41,8
53859461,37.35,5/5/18 16:01,1.31,0
53860344,77.5,5/5/18 17:06,4.67,16
53861418,187.75,5/9/18 14:35,11.49,8
53862660,37.95,5/5/18 19:39,2.19,8
53862828,112.28,5/6/18 17:47,16.43,8
53863732,149.3,5/5/18 21:08,8.47,8
53868354,32.8,5/6/18 5:34,1.89,8
53869099,177.45,5/6/18 6:44,9.74,8
53869314,71.9,5/6/18 6:55,3.88,8
53869549,135,5/6/18 7:15,9.23,4
53869629,65.6,5/6/18 8:46,4.01,8
53869840,138.69,5/6/18 7:39,12.48,8
53873132,37.95,5/6/18 11:25,2.19,8
53873147,38.38,5/6/18 11:28,7.29,22
53875324,67.36,5/6/18 13:53,2.36,8
53875622,40.95,5/6/18 13:54,2.84,8
53875661,65.6,5/6/18 13:58,3.72,8
53876265,32.8,5/6/18 14:36,1.92,8
53876976,77.5,5/6/18 15:56,4.39,8
53877637,131.2,5/6/18 16:09,8.62,8
53878083,29.74,5/6/18 16:46,3.79,4
53879147,113.85,5/6/18 17:37,6.87,8
53879881,71.9,5/6/18 18:21,4.34,8
53880089,15.35,5/6/18 18:42,2.19,8
53880581,22.38,5/6/18 18:47,2.01,22
53881170,28.79,5/6/18 19:23,3.28,8
53881374,186.96,5/6/18 19:53,16.83,8
53881989,15.35,5/6/18 20:08,2.07,8
53882056,37.95,5/6/18 20:20,2.63,8
53882108,58.52,5/6/18 20:27,7.12,8
53883365,37.35,5/6/18 21:51,2.55,8
53887601,37.95,5/7/18 5:19,2.56,8
53889233,70.15,5/7/18 12:28,4.92,8
53889869,93.8,5/10/18 22:04,6.58,8
53894227,102.95,5/7/18 8:38,5.84,8
53894312,74.78,5/7/18 8:38,2.62,8
53895946,74.78,5/7/18 10:32,2.62,4
53896046,37.95,5/7/18 10:25,2.39,8
53896219,15.35,5/7/18 10:39,2.27,8
53896326,10.55,5/7/18 10:51,1.52,8
53897230,28.79,5/7/18 11:43,4.05,8
53898084,32.8,5/7/18 13:11,2.95,22
53898444,143.8,5/7/18 12:53,8.93,8
53899739,75.9,5/7/18 14:19,4.99,8
53899910,37.95,5/7/18 15:23,2.53,8
53900307,25.9,5/7/18 14:59,3.15,8
53900729,37.95,5/7/18 15:09,2.05,8
53901311,16.9,5/7/18 15:54,0.59,0
53901460,23.03,5/14/18 19:23,3.02,4
53902110,37.95,5/7/18 16:37,2.39,8
53903024,15.35,5/7/18 17:27,1.92,8
53903229,37.95,5/7/18 17:42,2.53,8
53903371,29.75,5/7/18 17:50,5.65,22
53903931,59.99,5/7/18 18:51,11.4,8
53904779,30.7,5/7/18 19:17,4.43,8
53905313,23.98,5/7/18 19:45,2.96,8
53905718,71.9,5/7/18 20:06,4.34,8
53905781,44.14,5/7/18 20:13,5.54,8
53905821,77.5,5/7/18 20:17,4.88,4
53912062,15.35,5/8/18 4:43,1.9,8
53912975,36.9,5/8/18 6:21,2.23,8
53913085,67.9,5/8/18 6:15,3.67,3
53919063,26.84,5/8/18 12:51,3.57,4
53921760,37,5/8/18 15:28,1.3,0
53922222,75.9,5/8/18 17:10,5.4,4
53923578,75.9,5/8/18 17:23,6.83,22
53924040,15.35,5/8/18 17:53,1.78,8
53925364,37.95,5/8/18 19:01,2.12,8
53928274,75.9,5/8/18 22:26,4.44,8
53931622,25.19,5/9/18 18:23,0,8
53933046,49.89,5/9/18 7:39,6.82,8
53933973,306.45,5/9/18 7:55,19.31,7
53938009,67.9,5/9/18 11:34,3.91,8
53938478,111.7,5/9/18 12:02,7.74,8
53939326,23.02,5/9/18 12:59,3.41,8
53939544,179,5/9/18 13:21,11.28,8
53941263,255.65,5/9/18 14:51,17.49,8
53941528,217.85,5/9/18 15:15,13.72,15
53941735,21.73,5/9/18 15:12,4.13,8
53942112,23.98,5/9/18 16:03,3.33,8
53942256,101.85,5/9/18 15:49,6.32,16
53943135,101.85,5/9/18 16:43,6.23,4
53945090,29.74,5/9/18 19:05,3.45,8
53945559,177.75,5/9/18 19:13,11.2,8
53946946,28.98,5/9/18 20:40,2.61,8
53952912,232,5/10/18 6:14,8.12,0
53955098,123.85,5/10/18 9:20,4.33,0
53956235,35.48,5/10/18 10:45,5.19,8
53956433,101.85,5/10/18 10:48,6.69,8
53957236,33.95,5/10/18 11:50,2.41,8
53959684,33.35,5/10/18 14:37,3,8
53960600,75.9,5/16/18 12:54,4.3,8
53960873,37.95,5/10/18 16:14,3.42,22
53969543,32,5/11/18 5:03,2.88,8
53970034,113.85,5/11/18 6:01,7.38,8
53970460,20.13,5/11/18 6:32,2.87,8
53971805,10.9,5/11/18 8:26,0.71,8
53973010,36.9,5/11/18 9:40,1.29,5
53973292,33.99,5/11/18 10:05,2.42,8
53974639,37.95,5/11/18 11:44,2.63,8
53975496,49.88,5/11/18 12:54,6.54,8
53975519,75.9,5/11/18 12:54,5.4,8
53975856,240.85,5/11/18 13:13,8.43,0
53976106,33.95,5/11/18 13:39,1.83,8
53976596,88,5/11/18 14:08,6.02,8
53978622,53.19,5/11/18 15:48,6.91,4
53980805,23.99,5/11/18 18:29,2.16,8
53982737,33.95,5/11/18 21:01,1.86,4
53985293,37.95,5/11/18 23:49,2.36,8
53987710,15.35,5/12/18 5:17,1.81,8
53988234,274,5/14/18 6:33,26.91,4
53989483,27.83,5/12/18 8:18,5.29,22
53990052,37.95,5/12/18 8:59,2.19,8
53993039,29.37,5/12/18 12:41,1.03,8
53993806,75.9,5/12/18 13:44,5.33,8
53993838,96.32,5/12/18 13:41,9.53,3
53997015,37.95,5/12/18 17:20,2.56,4
53997548,31.8,5/12/18 18:06,2.06,8
53998470,53.99,5/12/18 19:04,3.6,8
54005426,51.81,5/13/18 6:29,7.58,8
54005580,62.38,5/13/18 6:24,8.06,8
54005668,23.99,5/13/18 6:26,2.87,8
54006571,37.95,5/13/18 7:57,2.05,8
54006862,37.95,5/13/18 14:16,2.49,8
54008167,37.95,5/13/18 9:51,2.12,8
54008680,183.96,5/13/18 10:34,16.56,8
54012718,9.4,5/13/18 15:21,2.82,8
54014527,36.46,5/13/18 17:20,5.2,8
54018822,32.62,5/13/18 21:11,4.4,8
54022947,12,5/14/18 5:23,0.65,8
54023926,239.33,5/14/18 6:35,23.67,4
54026532,37.95,5/14/18 7:24,2.56,8
54026857,17.96,5/14/18 7:38,1.62,8
54027754,24.89,5/14/18 8:44,0.87,8
54028145,26.86,5/16/18 18:10,3.47,8
54028981,256.85,5/14/18 10:15,16.88,8
54029294,36.9,5/14/18 10:34,2.29,8
54029307,23.99,5/14/18 10:35,3.56,8
54029875,139.8,5/14/18 11:05,9.18,8
54033156,11.66,5/14/18 13:36,2.73,3
54033354,37.95,5/14/18 13:45,2.66,8
54035020,28.79,5/14/18 15:39,4.05,8
54035212,37.95,5/14/18 15:51,2.66,8
54035432,27.82,5/14/18 16:04,3.75,8
54037945,101.45,5/14/18 18:34,6.85,8
54038492,354.6,5/14/18 19:54,19.15,8
54039462,28.51,5/14/18 20:14,1.89,8
54039800,33.95,5/14/18 20:37,1.89,3
54042275,28.78,5/14/18 23:00,3.55,8
54044585,139.8,5/15/18 4:02,9.18,3
54046753,33.95,5/15/18 7:15,2.05,8
54046814,32.99,5/15/18 7:19,2.97,8
54047697,222,5/15/18 7:50,13.99,8
54048913,139.8,5/15/18 9:22,8.05,8
54049768,17.27,5/15/18 10:15,2.4,8
54055072,67.9,5/16/18 11:17,4.77,8
54056270,15.35,5/15/18 16:42,2.1,8
54057714,116,5/15/18 18:01,7.93,8
54057724,139.4,5/15/18 18:08,9.28,8
54057757,26.14,5/15/18 18:17,1.81,8
54059387,67.9,5/15/18 19:44,3.85,8
54059603,17.27,5/15/18 20:03,2.3,8
54064373,25.19,5/15/18 23:11,0,0
54065480,17.27,5/16/18 1:28,2,16
54070384,15.35,5/16/18 9:18,2.25,8
54072107,53.8,5/16/18 11:40,3.53,15
54075186,23.99,5/16/18 14:56,3.33,8
54075267,13.99,5/18/18 10:47,3.28,4
54076664,29.74,5/17/18 5:05,4.29,8
54080554,101.85,5/16/18 20:25,5.77,8
54081002,285.75,5/16/18 20:47,20.32,4
54082962,113.85,5/16/18 21:45,7.48,8
54083733,67.9,5/16/18 22:49,3.97,8
54085982,61.79,5/18/18 22:46,6.11,22
54086360,22.06,5/17/18 4:23,2.64,8
54090036,80.68,5/17/18 9:52,7.26,8
54090070,49.99,5/17/18 8:31,9.5,8
54094143,22.06,5/17/18 13:06,3.1,8
54094394,110.85,5/17/18 13:22,7.38,8
54097458,213.3,5/17/18 16:38,13.05,8
54097575,15.35,5/18/18 16:57,2.27,8
54097824,68.8,5/17/18 17:03,2.41,0
54098801,116,5/17/18 18:09,6.99,16
54100197,61.42,5/17/18 20:01,7.12,8
54100360,13.53,5/17/18 19:40,0.93,8
54100372,10.55,5/17/18 19:40,0.95,8
54102824,106.35,5/17/18 22:59,6.03,8
54105094,22.28,5/18/18 4:30,2.01,8
54106698,151.8,5/18/18 8:37,8.74,8
54106916,71.9,5/18/18 7:28,4.98,8
54107302,182.1,5/18/18 8:04,10.98,8
