id,amount,sold_on,fvf,source_em
54107365,24.95,5/18/18 8:04,0.87,16
54110491,28,5/18/18 11:55,1.69,8
54110886,33.99,5/18/18 12:25,1.84,8
54116956,211.7,5/18/18 19:54,14.48,8
54123740,92.1,5/19/18 7:54,11.9,8
54123808,37.4,5/19/18 7:59,2.02,8
54123906,28.79,5/19/18 8:09,3.77,8
54123987,44.14,5/19/18 8:13,5.54,8
54124071,17.27,5/19/18 8:19,2.3,8
54125164,15.35,5/19/18 9:42,1.75,8
54126466,57.03,5/19/18 11:12,3.49,8
54127119,71.9,5/19/18 12:48,4.46,8
54128104,70.05,5/19/18 13:22,4.03,8
54133514,44.14,5/19/18 19:57,5.45,8
54138074,24.94,5/20/18 4:13,3.41,8
54139643,106.35,5/20/18 11:16,7.37,8
54139673,274,5/22/18 4:34,26.91,3
54141469,71.9,5/21/18 10:37,4.72,8
54142100,47,5/20/18 10:07,3.34,8
54142147,40.8,5/20/18 10:24,1.43,0
54144537,74.7,5/20/18 12:57,4.17,8
54146170,44,5/20/18 14:44,2.93,8
54151406,102.75,5/20/18 20:18,6.38,8
54155371,19.18,5/21/18 15:48,2.55,8
54155652,36.47,5/21/18 3:42,1.28,0
54156213,37.95,5/21/18 7:32,2.46,8
54158852,47.95,5/21/18 9:02,5.92,3
54158915,36.47,5/21/18 9:14,2.4,8
54158933,109.41,5/21/18 8:52,5.91,4
54160539,36.47,5/21/18 10:39,2.13,8
54161782,36.47,5/21/18 11:43,3.28,22
54162473,23.98,5/21/18 12:35,3.6,8
54164385,211.12,5/21/18 14:27,20.88,4
54164948,23.02,5/21/18 15:08,3.06,8
54165403,570.5,5/21/18 15:55,31.66,8
54166507,113.85,5/22/18 15:21,7.48,8
54168383,16.9,5/21/18 19:08,1.08,8
54168669,242.85,5/21/18 19:22,13.77,4
54169567,15.35,5/21/18 20:09,1.92,8
54169716,23.99,5/21/18 21:08,4.56,22
54169736,37.4,5/21/18 20:24,2.42,8
54173097,32.99,5/22/18 0:26,1.96,8
54173115,28.98,5/22/18 0:26,1.64,8
54174452,9.59,5/22/18 4:36,1.18,8
54174763,202.02,5/22/18 4:38,19.98,3
54174785,202.02,5/22/18 4:40,19.98,3
54178717,37.95,5/22/18 8:34,2.19,8
54182320,173.75,5/22/18 10:59,12.2,8
54182420,22.28,5/22/18 11:03,2.01,8
54182760,77.5,5/22/18 11:25,4.6,4
54185218,15.35,5/22/18 14:28,2.22,8
54185446,11.98,5/22/18 14:28,1.56,8
54186105,37.35,5/22/18 15:18,2.42,8
54186821,39.33,5/22/18 16:05,5.08,8
54186861,107.4,6/18/18 16:54,7.06,4
54187595,102.61,5/22/18 16:55,12.09,8
54188743,32.3,5/22/18 18:11,3.2,3
54188882,33.5,5/22/18 18:17,2.17,8
54190425,4.95,5/22/18 19:58,0.5,8
54196515,15.35,5/23/18 5:49,2.16,8
54196747,23.98,5/23/18 6:03,2.73,8
54196932,34.55,5/23/18 6:26,4.4,8
54197394,15.9,5/23/18 7:04,0.96,8
54200230,14,5/23/18 8:12,1.22,8
54200522,26.84,5/23/18 8:34,3.62,8
54200948,36.9,5/23/18 9:15,2.36,8
54201480,61.4,5/23/18 9:48,7.47,8
54203232,37.3,5/23/18 11:48,3.36,22
54203984,28.51,5/23/18 12:18,1.84,8
54205789,76.5,5/23/18 13:41,4.2,8
54207946,25.9,5/23/18 16:09,0.91,6
54209237,41.26,5/23/18 17:32,1.44,0
54209439,112.05,5/23/18 17:45,6.35,16
54214143,44,5/24/18 0:36,2.77,8
54215602,67.8,5/24/18 4:21,4.39,8
54215930,23.99,5/24/18 5:05,3.1,8
54217121,9.59,5/24/18 7:02,1.37,8
54217289,9.59,5/24/18 7:12,1.11,8
54219139,15.35,5/24/18 9:41,2.07,8
54219330,33.9,5/31/18 11:00,1.89,8
54219732,10.55,5/24/18 10:26,1.46,8
54219799,38.25,5/24/18 10:30,2.38,8
54220620,33.99,5/24/18 11:30,1.84,8
54224275,26.82,5/26/18 16:11,2.5,8
54226117,27.9,5/24/18 17:55,1.71,4
54227501,91.8,5/24/18 20:17,8.26,22
54232750,99.56,5/25/18 4:46,9.85,4
54235729,12.47,5/25/18 8:00,1.8,8
54235855,9.59,5/25/18 8:08,1.2,8
54237241,24.94,5/25/18 9:55,3.55,8
54239981,28.79,5/25/18 13:31,4.32,8
54240331,9.59,5/25/18 13:55,1.33,8
54241504,25.9,5/31/18 19:42,3.35,8
54242275,36.47,5/25/18 16:18,2.43,8
54243083,26.86,5/25/18 17:24,3.27,8
54243832,38.25,5/25/18 18:24,2.13,8
54244763,101.7,5/25/18 19:39,6.96,8
54244803,78,5/25/18 19:36,4.42,8
54250964,9.59,5/26/18 1:24,1.35,8
54252222,17.91,5/26/18 5:21,1.08,8
54252849,21.1,5/26/18 5:38,2.69,8
54252993,44,5/26/18 8:44,3.96,8
54253541,12.47,5/26/18 6:44,1.66,8
54254610,76.5,5/26/18 8:09,4.2,8
54255122,12.47,5/26/18 11:09,1.66,8
54255246,44,5/26/18 8:50,3.96,22
54255498,38.38,5/27/18 6:15,5.61,8
54256119,15.35,5/26/18 9:57,1.95,8
54256622,23.5,5/26/18 11:09,2.12,8
54256768,32.7,5/26/18 10:40,2.27,8
54259368,11.51,6/3/18 7:55,1.68,8
54260028,44.97,5/26/18 15:05,5.85,8
54260426,70.05,5/26/18 15:08,6.3,22
54261556,31.59,5/26/18 16:16,1.98,3
54263454,56.96,5/26/18 18:23,5.13,22
54263906,10.55,5/26/18 18:58,1.54,8
54264725,15.35,5/26/18 19:54,2.27,8
54266192,15.35,5/26/18 21:25,2.04,4
54266376,33.99,5/26/18 21:47,1.87,8
54266401,44,5/26/18 22:13,2.69,8
54266517,38.25,5/26/18 21:59,3.44,22
54266617,14,5/26/18 22:15,1.11,8
54269597,23.99,5/27/18 4:34,3.24,8
54276013,299,5/27/18 18:42,20.72,4
54276179,102.75,5/27/18 10:47,6.29,8
54276543,89.25,5/27/18 11:53,10.85,16
54276999,20.13,5/27/18 11:46,2.33,4
54285786,59.51,5/27/18 18:31,5.89,3
54288229,143.8,5/27/18 21:38,8.67,8
54291920,253.7,5/28/18 2:56,14.38,8
54293608,22.06,5/28/18 6:53,3.02,8
54294410,23.99,5/28/18 7:35,3.37,4
54294880,47.98,5/28/18 15:21,5.74,8
54296026,22.06,5/28/18 9:31,2.51,8
54298684,109.9,5/28/18 11:48,3.85,0
54300944,22.06,5/28/18 12:20,3.02,8
54302771,15.35,5/28/18 12:38,1.92,3
54303943,28.51,5/28/18 13:48,2.42,8
54305794,23.99,5/28/18 14:47,3.37,8
54306259,17.99,5/28/18 15:16,0.63,0
54308449,14.39,5/28/18 17:55,1.86,8
54311334,26.9,5/28/18 21:24,2.42,8
54317216,109.9,5/29/18 9:27,7.02,4
54317510,33.9,5/29/18 8:41,2.01,8
54322596,148.35,5/29/18 14:10,10.55,8
54324068,76.5,5/29/18 15:26,4.2,8
54324503,37.35,5/29/18 15:53,2.32,8
54325135,106.25,5/29/18 16:55,6.5,8
54325176,37.35,5/29/18 16:44,3.36,22
54326699,16.75,5/29/18 18:36,1.42,3
54334982,67.8,6/15/18 4:46,4.52,8
54336540,15.24,5/30/18 5:54,0.53,0
54336610,15.35,5/30/18 5:54,2.19,16
54339364,67.85,5/30/18 9:51,4.27,8
54340543,38.25,5/30/18 11:23,2.17,16
54341815,444,5/30/18 12:32,27.97,8
54342387,33.9,5/30/18 13:07,2.26,8
54342397,37.4,5/30/18 13:25,2.59,4
54343334,15.35,5/30/18 14:24,2.13,8
54344970,38.25,5/30/18 16:24,2.72,8
54345199,62.37,5/30/18 16:45,7.23,8
54345505,33.59,5/30/18 16:54,4.47,8
54345656,23.98,5/30/18 17:11,3.55,8
54345813,37.35,5/30/18 17:24,2.39,8
54347274,32,5/31/18 4:03,2.88,4
54347605,98.1,5/30/18 19:11,5.83,8
54347836,76.5,5/30/18 19:26,5.3,8
54352280,292.95,5/31/18 4:17,20.83,8
54352300,55.86,5/31/18 4:26,4.74,8
54353181,37.35,5/31/18 5:55,2.05,8
54353576,339,5/31/18 6:36,18.92,8
54353761,37.35,5/31/18 6:49,2.18,8
54353780,38.25,5/31/18 6:49,2.72,8
54354532,28.79,5/31/18 7:56,3.39,8
54354677,101.7,5/31/18 8:05,6.96,8
54355156,38.5,5/31/18 9:34,3.47,8
54355189,27.21,5/31/18 14:05,6.38,4
54355269,14.39,5/31/18 8:58,2.16,8
54355572,15.9,5/31/18 9:22,1.43,8
54356373,15.35,5/31/18 10:22,2.16,8
54356684,42.9,5/31/18 10:41,3.86,4
54357096,37.35,5/31/18 11:20,2.05,8
54357612,28.79,5/31/18 11:57,3.94,8
54358729,24.94,5/31/18 13:30,3.7,8
54359937,24.94,5/31/18 15:06,3.51,8
54360725,38.25,5/31/18 16:09,2.17,8
54360901,125,5/31/18 16:44,7.09,8
54360995,22.06,5/31/18 16:42,2.64,8
54361528,38.25,5/31/18 18:32,2.13,8
54361636,32.63,5/31/18 17:51,4.59,15
54361745,74.7,5/31/18 17:48,6.72,22
54362121,63.34,5/31/18 17:59,7.22,8
54362436,8.44,5/31/18 18:21,0.94,8
54362636,32.7,5/31/18 18:55,2,8
54363571,34.53,5/31/18 20:05,4.07,8
54364760,8.5,5/31/18 23:54,0.53,8
54367034,29.76,6/1/18 0:40,2.94,3
54367506,66.22,6/1/18 2:02,9.44,16
54367884,37.35,6/1/18 3:03,2.02,8
54368653,21.77,6/1/18 5:00,1.96,8
54369533,109.9,6/1/18 14:56,7.42,8
54369998,17.26,6/1/18 7:02,2.23,8
54371339,31.87,6/1/18 8:33,7.47,3
54372424,109.9,6/1/18 9:49,3.85,2
54372510,20.14,6/1/18 9:53,2.87,8
54372892,33.59,6/1/18 10:24,4.53,8
54373125,9.59,6/1/18 10:37,1.29,16
54373875,32.63,6/1/18 10:57,4.9,3
54378501,65.4,6/1/18 12:17,4.24,4
54381048,177.45,6/2/18 18:11,10.54,8
54382069,76.7,6/1/18 15:21,4.9,8
54383194,143.8,6/1/18 16:43,8.67,8
54385282,109.9,6/1/18 20:43,6.33,8
54385405,42.21,6/1/18 20:21,5.53,8
54385920,15.35,6/1/18 20:52,1.81,8
54386192,922.4,6/10/18 21:48,41.89,4
54386323,28.79,6/1/18 21:24,4.27,8
54390497,47.27,6/2/18 4:50,4.25,22
54390604,14.39,6/2/18 5:00,0.5,0
54391145,20.13,6/2/18 5:57,2.91,8
54392576,6.71,6/2/18 8:10,0.83,8
54393622,23.98,6/2/18 9:57,3.23,8
54395655,14.39,6/2/18 11:36,2.08,3
54396179,38.25,6/2/18 12:20,2.34,8
54396479,23.03,6/15/18 15:28,2.63,8
54397023,35.48,6/2/18 13:40,4.04,3
54397680,107.4,6/3/18 19:24,6.86,8
54398060,9.59,6/2/18 15:28,1.2,8
54398448,32.7,6/2/18 15:29,1.91,8
54398980,23.98,6/2/18 20:36,2.73,8
54399130,57.58,6/2/18 16:22,8.31,8
54401177,22.06,6/2/18 19:16,2.81,8
54402827,11.55,6/2/18 22:13,0.98,8
54403111,39.31,6/2/18 23:00,5.68,8
54404895,30.45,6/4/18 6:36,2.06,8
54405412,72.2,6/3/18 6:28,4.22,8
54407417,11.51,6/3/18 9:44,1.6,8
54409105,34.54,6/3/18 12:19,6.56,22
54409333,74.7,6/3/18 12:17,4.17,8
54415312,33.9,6/3/18 19:58,1.98,8
54424396,72.15,6/4/18 7:45,4.42,8
54430187,12.99,6/4/18 12:22,0.5,8
54432772,76.5,6/4/18 14:26,5.37,8
54433117,139.8,6/5/18 11:40,4.89,6
54435388,33.9,6/4/18 16:16,2.35,8
54436460,109.9,6/4/18 17:24,6.63,8
54439229,32.7,6/4/18 19:08,2.32,8
54439679,329.7,6/4/18 19:54,19.88,8
54440237,43.06,6/4/18 19:56,4.94,4
54441307,34.81,6/4/18 20:34,3.44,3
54448715,34.98,6/5/18 3:21,4.55,3
54453203,38.25,6/5/18 10:09,2.24,8
54455740,67.85,6/5/18 9:36,3.66,8
54456843,54.6,6/5/18 10:33,4.91,8
54458272,37.35,6/5/18 11:27,2.08,8
54459200,87.6,6/5/18 12:08,4.89,8
54461289,37.35,6/5/18 13:45,2.66,8
54464856,210.4,6/5/18 16:33,13.26,8
54466259,314.9,6/5/18 17:41,17.85,8
54466606,32.7,6/5/18 17:41,1.8,8
54467455,37.35,6/5/18 18:14,2.42,3
54480032,56.31,6/6/18 6:14,5.57,3
54482941,38.25,6/6/18 8:30,3.44,22
54490723,38.25,6/6/18 14:21,2.17,8
54503646,76.5,6/7/18 0:00,4.2,8
54511221,39.11,6/7/18 7:00,3.32,8
54511380,14.99,6/7/18 7:00,1.95,8
54516451,37.35,6/7/18 11:10,2.25,4
54516752,149.4,6/7/18 11:24,8.87,4
54522775,109.41,6/7/18 16:02,9.85,4
54523263,140.1,6/7/18 16:25,9.58,8
54523534,37.35,6/7/18 16:40,2.49,8
54525700,38.25,6/7/18 18:19,2.24,8
54526068,38.25,6/7/18 18:35,2.31,8
54529760,42,6/7/18 21:02,3.78,8
54532253,36.9,6/7/18 22:54,3.32,8
54539024,38.25,6/8/18 6:27,2.17,8
54539331,37.35,6/8/18 6:51,2.12,8
54540775,25.99,6/8/18 8:44,0.91,8
54543462,39,6/8/18 10:16,3.9,8
54544122,30.8,6/8/18 10:51,2.77,8
54544198,38.25,6/8/18 10:45,2.17,8
54545076,44.9,6/8/18 11:40,4.04,8
54549557,33.9,6/8/18 15:13,1.89,4
54549587,110.97,6/8/18 15:13,9.99,4
54549606,37.35,6/8/18 15:13,2.42,4
54554680,109.9,6/8/18 19:16,6.53,8
54554802,34.81,6/10/18 17:06,3.44,8
54555235,70.05,6/8/18 19:46,4.85,8
54566504,135.45,6/20/18 14:05,8.78,8
54568016,37.95,6/9/18 10:53,3.22,8
54568917,37.35,6/9/18 8:00,2.12,8
54568975,32.7,6/9/18 8:07,1.91,8
54569841,38.69,6/9/18 9:10,5.03,8
54572134,37.35,6/9/18 11:50,2.22,8
54574230,74.7,6/9/18 14:17,4.91,8
54574648,101.7,6/9/18 14:37,5.86,8
54575255,70.05,6/9/18 15:16,4.98,8
54575339,38.25,6/14/18 5:51,2.65,8
54577611,109.9,6/9/18 17:55,3.85,0
54579267,71.9,6/9/18 19:54,6.47,8
54579723,16.81,6/9/18 20:24,2.19,8
54580490,76.5,6/9/18 21:29,4.89,8
54580550,25.99,6/19/18 22:29,0.91,8
54587013,211.6,6/10/18 7:03,11.62,8
54589790,28,6/10/18 9:54,1.66,8
54590097,37.35,6/10/18 10:10,2.18,8
54590350,24.8,6/10/18 10:28,2.23,4
54595840,21.63,6/10/18 15:21,0.76,4
54597865,33.9,6/10/18 17:20,2.32,8
54598765,33.9,6/10/18 18:20,1.95,8
54598864,45.99,6/10/18 18:20,4.14,8
54599324,29.98,6/10/18 18:47,3.9,8
54601462,56.9,6/10/18 21:15,5.12,8
54606013,68.8,6/11/18 5:15,6.19,22
54606552,37.35,6/11/18 6:06,2.25,8
54612362,67.8,6/11/18 12:49,4.33,8
54614315,32.7,6/11/18 14:51,2,4
54615510,37.35,6/11/18 16:06,2.25,8
54617729,52.8,6/16/18 18:24,4.75,8
54618057,16.9,6/11/18 19:22,1.52,8
54618096,11.98,6/11/18 19:22,1.56,8
54618525,222,6/11/18 19:15,14.39,16
54620174,73.52,6/11/18 20:58,2.57,8
54629048,36.76,6/12/18 10:19,1.29,8
54633188,16.9,6/12/18 18:03,1.52,8
54634182,26.9,6/12/18 19:07,2.42,8
54634198,26.9,6/12/18 19:01,2.42,8
54634716,19.99,6/12/18 19:35,0.7,0
54639379,40.49,6/12/18 22:32,1.42,4
54639810,33,6/12/18 22:41,2.97,8
54646025,102.75,6/13/18 19:21,5.64,4
54648906,33.6,6/13/18 11:36,2.85,8
54650830,36,6/13/18 13:27,4.68,8
54652115,273,6/13/18 14:40,35.49,22
54652973,38.25,6/13/18 15:44,2.65,8
54654159,49.99,6/13/18 16:46,9.5,8
54655806,311.15,6/13/18 18:38,30.25,4
54655823,42.9,6/13/18 18:39,0,27
54658776,15.9,6/13/18 21:48,1.43,8
54666123,51.8,6/14/18 8:35,4.66,22
54666621,32,6/14/18 9:14,1.12,0
54667276,23.99,6/14/18 9:43,2.78,4
54668020,187.75,6/14/18 10:30,16.9,22
54668291,17.36,6/14/18 10:56,0.61,3
54668845,37.42,6/21/18 5:53,5.47,4
54668993,15.9,6/14/18 11:39,1.43,8
54669234,24.89,6/14/18 11:55,0.87,0
54673444,23.03,6/14/18 16:46,3.06,4
54675979,98.1,6/14/18 19:45,5.56,8
54675988,36.9,6/14/18 19:51,3.32,8
54677626,100.01,6/14/18 21:49,9.89,4
54683865,13.99,6/15/18 6:16,0.98,8
54691305,38.25,6/15/18 15:11,2.31,8
54692569,37.7,6/15/18 15:49,2.38,8
54697514,36.9,6/15/18 19:36,1.29,2
54698511,109.9,6/15/18 19:57,9.89,22
54698513,32.7,6/15/18 19:57,2.94,22
54703415,144.6,6/15/18 23:25,13.01,8
54703714,36.9,6/15/18 23:20,3.32,3
54708216,72.15,6/16/18 7:36,5,8
54713708,48.96,6/16/18 12:53,11.49,0
54715734,37.35,6/16/18 14:06,1.31,0
54718317,72.15,6/16/18 17:07,4.35,8
54719289,8.4,6/16/18 18:12,0.62,3
54726341,15.35,6/17/18 5:31,2.04,8
54726409,112.05,6/17/18 5:36,6.25,8
54727679,74.7,6/17/18 7:59,4.64,8
54728427,74.94,6/17/18 9:31,6.36,22
54729449,9.59,6/17/18 10:25,1.44,8
54734153,65.4,6/17/18 15:34,2.29,0
54734190,66.6,6/17/18 15:34,2.33,0
54734357,37.4,6/17/18 15:52,5.26,8
54735104,195.47,6/17/18 16:56,19.33,3
54735293,31.8,6/17/18 17:07,2.86,8
54736077,21.1,6/17/18 17:58,2.77,8
54736247,15.35,6/17/18 18:04,1.92,8
54736657,46.99,6/18/18 9:14,5.8,8
54745890,15.35,6/19/18 15:15,2.3,8
54747201,37.35,6/18/18 10:30,2.52,4
54747245,67.8,6/18/18 10:32,4.76,7
54747387,11.51,6/18/18 10:40,1.4,8
54747994,9.59,6/18/18 11:23,1.29,8
54752240,17.27,6/18/18 15:54,2.23,8
54753711,36.9,6/18/18 17:57,3.32,8
54754376,38.25,6/18/18 18:59,2.1,8
54755481,26.9,6/18/18 19:41,2.42,8
54758431,15.35,6/18/18 20:11,2.3,8
54758621,17,6/18/18 20:42,1.06,3
54766734,64.29,6/19/18 7:27,8.79,3
54767271,23.02,6/19/18 18:57,2.89,8
54767307,35.59,6/21/18 8:46,3.32,4
54767949,15.35,6/19/18 8:55,2.19,3
54768535,21.1,6/19/18 9:52,2.57,8
54768757,43.14,6/19/18 15:52,5,8
54770288,70.05,6/19/18 11:48,2.45,0
54770516,23.03,6/19/18 15:14,3.41,4
54770606,65.4,6/19/18 12:08,3.71,8
54770802,28.95,6/19/18 12:22,2.06,8
54773076,31.65,6/19/18 15:27,3.79,8
54774824,36.9,6/19/18 17:11,3.32,4
54777347,66.6,6/19/18 20:12,4.2,16
54780051,15.35,6/19/18 21:41,2.27,8
54780509,13.43,6/19/18 22:26,1.74,8
54784454,37.35,6/20/18 6:49,2.49,8
54785215,22.99,6/20/18 7:38,2.07,4
54786956,33.3,6/20/18 9:34,2.19,16
54790663,10.9,6/20/18 12:50,0.98,8
54790716,29.74,6/20/18 13:03,3.96,8
54793157,32.5,6/20/18 15:49,1.9,8
54793341,23.98,6/20/18 16:07,3.19,8
54794925,35.49,6/20/18 17:50,4.52,8
54795543,22.06,6/20/18 18:26,3.06,8
54800798,20.99,6/21/18 3:08,4.92,0
54802580,62.55,6/21/18 6:32,0,8
54803668,68.8,6/21/18 13:33,6.19,4
54806949,26.9,6/21/18 12:18,2.42,8
54811833,37.35,6/21/18 18:03,2.35,8
54812789,104.3,6/21/18 19:29,6.01,8
54813259,32.5,6/21/18 19:59,2.25,8
54815584,12.19,6/21/18 23:55,0.5,6
54815587,29.13,6/21/18 23:55,1.02,6
54816217,71.9,6/22/18 1:28,6.47,8
54817068,84,6/22/18 13:14,7.53,4
54819859,109.9,6/22/18 8:36,6.43,8
54820802,38.25,6/22/18 9:49,2.69,8
54821368,43.8,6/22/18 10:33,3.94,8
54821663,110,6/22/18 12:12,6.04,8
54822944,36.9,6/22/18 12:26,3.32,8
54829862,11.51,6/22/18 20:11,1.36,4
54833646,38.38,6/23/18 0:13,5.61,8
54837165,110,6/28/18 5:33,7.13,8
54837224,84,6/28/18 6:09,7.75,8
54838105,51.8,6/23/18 7:26,4.66,8
54838148,22,6/23/18 7:11,1.92,8
54839398,130,6/23/18 8:48,8.19,8
54841426,23.32,6/23/18 11:18,5.47,3
54842007,207.5,6/23/18 11:59,13.45,8
54842725,25.9,6/23/18 12:46,3.59,8
54842962,9.59,6/23/18 12:54,1.18,8
54843950,32.26,6/23/18 14:07,2.18,8
54844658,36.9,6/23/18 15:09,3.32,8
54846200,36.9,6/23/18 17:07,3.32,8
54846800,15.35,6/23/18 17:23,1.9,8
54847701,19.18,6/23/18 17:59,2.33,8
54848803,32,6/23/18 18:24,2.88,4
54850485,15.35,6/23/18 20:04,2.3,8
54851368,33.3,6/23/18 21:07,3,22
54851899,100.01,6/23/18 21:26,9.89,3
54858745,77.58,6/24/18 7:31,6.98,8
54858754,23.98,6/24/18 7:44,3.51,8
54859330,23.03,6/26/18 7:31,2.76,8
54859365,37.7,6/24/18 8:18,2.65,8
54860422,26.9,6/24/18 9:53,2.42,8
54860954,15.35,6/24/18 10:17,1.98,8
54861204,32.7,6/24/18 10:31,1.77,4
54861343,65,6/24/18 10:38,3.92,8
54862841,15.35,6/24/18 12:18,1.87,8
54862904,41.99,6/24/18 12:26,3.78,8
54863452,28.78,6/24/18 12:57,3.83,4
54867587,16.68,6/24/18 17:15,2.17,8
54868254,28.79,6/24/18 17:56,4.1,8
54869942,15.9,6/24/18 19:32,1.43,8
54870534,13.99,6/24/18 20:12,3.28,3
54872700,15.35,6/24/18 21:56,1.84,8
54875949,62.38,6/25/18 0:30,9.01,8
54880807,106.5,6/25/18 7:54,6.52,8
54882176,36.9,6/25/18 9:33,3.32,4
54883661,32.7,6/25/18 11:23,1.88,8
54883707,34.99,6/25/18 11:26,6.65,22
54884534,65.4,6/25/18 12:23,5.89,22
54886847,16.9,6/25/18 15:13,0.59,0
54887163,32.5,6/25/18 15:33,2.05,8
54887192,33.3,6/25/18 15:35,2.04,3
54887369,19.78,6/25/18 15:47,1.78,8
54888185,99.9,6/25/18 16:31,5.66,8
54891621,16.3,6/26/18 12:54,2.2,8
54892016,27.83,6/25/18 20:30,3.65,8
54893291,70.75,6/25/18 22:05,4.08,8
54893728,22,6/25/18 22:41,1.35,8
54894104,15.7,6/25/18 23:29,1.16,8
54897274,38.25,6/26/18 6:17,2.72,8
54899530,37.35,6/26/18 9:21,2.62,8
54901091,32.5,6/26/18 11:24,1.78,8
54903517,11.51,6/26/18 13:12,1.62,4
54904469,38.8,6/26/18 14:12,3.49,22
54905314,46.04,6/26/18 14:39,6.12,8
54907108,28.79,6/26/18 17:00,4.05,8
54909944,11.51,6/26/18 19:51,1.47,8
54909946,15.35,6/26/18 19:48,2.3,8
54918728,84.15,6/28/18 7:45,10.94,4
54921405,34.14,6/27/18 13:11,2.35,8
54927260,38.69,6/27/18 19:45,1.35,0
54928321,37,6/27/18 21:09,3.33,8
54929543,10.55,6/27/18 22:57,1.56,4
54929608,16.9,6/27/18 23:24,1.52,8
54931865,138.2,6/30/18 15:47,19.69,4
54934731,60.1,6/28/18 8:37,5.1,3
54936131,25.8,6/28/18 10:26,2.32,8
54936865,95.96,6/28/18 11:25,11.3,8
54942379,37,6/29/18 0:54,3.33,4
54948506,19.9,6/28/18 19:51,1.79,8
54949185,17.91,6/28/18 20:06,1.52,8
54949943,15.35,6/28/18 20:51,1.95,8
54949989,16.19,6/28/18 20:51,2.1,8
54957123,26.9,6/29/18 6:23,2.42,8
54957692,45.99,6/29/18 7:07,1.61,0
54960416,61.42,6/29/18 9:21,7.59,8
54961043,173.71,6/29/18 10:19,23.43,8
54961866,37.99,6/29/18 10:49,7.22,8
54962547,15.35,6/29/18 11:43,2.01,8
54963086,17.91,6/29/18 12:25,1.52,8
54964845,21.98,6/29/18 14:29,2.86,8
54968208,9.59,6/29/18 18:26,1.2,8
54971999,81.8,6/29/18 20:50,7.36,8
54978185,11.9,6/30/18 4:24,1.07,8
54978242,11.51,6/30/18 4:24,1.66,8
54978346,81.8,6/30/18 7:13,7.36,8
54984635,24.93,6/30/18 14:00,3.69,8
54984880,15.35,6/30/18 16:20,1.9,8
54990065,41.26,6/30/18 20:35,5.49,16
54990784,15.35,6/30/18 21:34,1.81,4